LECROYWRHRO66Zi,58279,Histogram
Segments,1,SegmentSize,993
Segment,TrigTime,TimeSinceSegment1
#1,11-Feb-2016 21:34:33,0                 
Time,Ampl
1.77e-007,5
1.78e-007,6
1.79e-007,10
1.8e-007,6
1.81e-007,9
1.82e-007,9
1.83e-007,2
1.84e-007,6
1.85e-007,4
1.86e-007,4
1.87e-007,2
1.88e-007,11
1.89e-007,4
1.9e-007,3
1.91e-007,5
1.92e-007,7
1.93e-007,7
1.94e-007,5
1.95e-007,2
1.96e-007,5
1.97e-007,2
1.98e-007,2
1.99e-007,3
2e-007,3
2.01e-007,5
2.02e-007,2
2.03e-007,5
2.04e-007,1
2.05e-007,2
2.06e-007,2
2.07e-007,4
2.08e-007,5
2.09e-007,1
2.1e-007,3
2.11e-007,3
2.12e-007,0
2.13e-007,0
2.14e-007,2
2.15e-007,0
2.16e-007,2
2.17e-007,1
2.18e-007,1
2.19e-007,0
2.2e-007,2
2.21e-007,1
2.22e-007,2
2.23e-007,2
2.24e-007,1
2.25e-007,0
2.26e-007,1
2.27e-007,1
2.28e-007,3
2.29e-007,1
2.3e-007,2
2.31e-007,1
2.32e-007,0
2.33e-007,2
2.34e-007,1
2.35e-007,1
2.36e-007,1
2.37e-007,0
2.38e-007,3
2.39e-007,0
2.4e-007,3
2.41e-007,2
2.42e-007,0
2.43e-007,1
2.44e-007,2
2.45e-007,1
2.46e-007,1
2.47e-007,0
2.48e-007,0
2.49e-007,0
2.5e-007,0
2.51e-007,0
2.52e-007,1
2.53e-007,4
2.54e-007,1
2.55e-007,1
2.56e-007,1
2.57e-007,1
2.58e-007,0
2.59e-007,0
2.6e-007,3
2.61e-007,0
2.62e-007,0
2.63e-007,3
2.64e-007,2
2.65e-007,2
2.66e-007,0
2.67e-007,1
2.68e-007,0
2.69e-007,0
2.7e-007,0
2.71e-007,0
2.72e-007,1
2.73e-007,1
2.74e-007,0
2.75e-007,2
2.76e-007,0
2.77e-007,2
2.78e-007,0
2.79e-007,1
2.8e-007,0
2.81e-007,0
2.82e-007,1
2.83e-007,2
2.84e-007,1
2.85e-007,0
2.86e-007,1
2.87e-007,0
2.88e-007,2
2.89e-007,0
2.9e-007,1
2.91e-007,0
2.92e-007,0
2.93e-007,1
2.94e-007,1
2.95e-007,0
2.96e-007,0
2.97e-007,0
2.98e-007,2
2.99e-007,0
3e-007,1
3.01e-007,1
3.02e-007,2
3.03e-007,1
3.04e-007,1
3.05e-007,0
3.06e-007,0
3.07e-007,0
3.08e-007,1
3.09e-007,1
3.1e-007,0
3.11e-007,0
3.12e-007,0
3.13e-007,1
3.14e-007,1
3.15e-007,0
3.16e-007,1
3.17e-007,0
3.18e-007,1
3.19e-007,0
3.2e-007,1
3.21e-007,0
3.22e-007,0
3.23e-007,1
3.24e-007,0
3.25e-007,0
3.26e-007,1
3.27e-007,1
3.28e-007,1
3.29e-007,0
3.3e-007,0
3.31e-007,0
3.32e-007,1
3.33e-007,1
3.34e-007,1
3.35e-007,2
3.36e-007,0
3.37e-007,0
3.38e-007,0
3.39e-007,0
3.4e-007,1
3.41e-007,0
3.42e-007,0
3.43e-007,0
3.44e-007,2
3.45e-007,0
3.46e-007,1
3.47e-007,3
3.48e-007,2
3.49e-007,0
3.5e-007,1
3.51e-007,0
3.52e-007,0
3.53e-007,0
3.54e-007,0
3.55e-007,0
3.56e-007,0
3.57e-007,0
3.58e-007,1
3.59e-007,0
3.6e-007,0
3.61e-007,0
3.62e-007,1
3.63e-007,0
3.64e-007,0
3.65e-007,0
3.66e-007,1
3.67e-007,1
3.68e-007,4
3.69e-007,0
3.7e-007,0
3.71e-007,1
3.72e-007,0
3.73e-007,1
3.74e-007,0
3.75e-007,0
3.76e-007,1
3.77e-007,1
3.78e-007,0
3.79e-007,0
3.8e-007,3
3.81e-007,1
3.82e-007,0
3.83e-007,1
3.84e-007,1
3.85e-007,0
3.86e-007,0
3.87e-007,1
3.88e-007,0
3.89e-007,0
3.9e-007,1
3.91e-007,0
3.92e-007,0
3.93e-007,1
3.94e-007,1
3.95e-007,0
3.96e-007,0
3.97e-007,1
3.98e-007,0
3.99e-007,1
4e-007,0
4.01e-007,0
4.02e-007,0
4.03e-007,0
4.04e-007,0
4.05e-007,2
4.06e-007,0
4.07e-007,0
4.08e-007,0
4.09e-007,0
4.1e-007,1
4.11e-007,0
4.12e-007,0
4.13e-007,2
4.14e-007,0
4.15e-007,1
4.16e-007,0
4.17e-007,0
4.18e-007,1
4.19e-007,1
4.2e-007,0
4.21e-007,0
4.22e-007,1
4.23e-007,0
4.24e-007,0
4.25e-007,0
4.26e-007,2
4.27e-007,1
4.28e-007,0
4.29e-007,0
4.3e-007,0
4.31e-007,3
4.32e-007,0
4.33e-007,1
4.34e-007,0
4.35e-007,0
4.36e-007,0
4.37e-007,1
4.38e-007,0
4.39e-007,1
4.4e-007,0
4.41e-007,0
4.42e-007,0
4.43e-007,0
4.44e-007,0
4.45e-007,1
4.46e-007,0
4.47e-007,1
4.48e-007,0
4.49e-007,0
4.5e-007,0
4.51e-007,3
4.52e-007,0
4.53e-007,0
4.54e-007,0
4.55e-007,1
4.56e-007,1
4.57e-007,2
4.58e-007,0
4.59e-007,0
4.6e-007,1
4.61e-007,0
4.62e-007,0
4.63e-007,0
4.64e-007,1
4.65e-007,1
4.66e-007,0
4.67e-007,0
4.68e-007,0
4.69e-007,0
4.7e-007,1
4.71e-007,1
4.72e-007,0
4.73e-007,0
4.74e-007,0
4.75e-007,0
4.76e-007,0
4.77e-007,0
4.78e-007,0
4.79e-007,0
4.8e-007,1
4.81e-007,0
4.82e-007,0
4.83e-007,0
4.84e-007,0
4.85e-007,0
4.86e-007,0
4.87e-007,0
4.88e-007,0
4.89e-007,0
4.9e-007,0
4.91e-007,0
4.92e-007,0
4.93e-007,0
4.94e-007,0
4.95e-007,1
4.96e-007,0
4.97e-007,1
4.98e-007,0
4.99e-007,0
5e-007,0
5.01e-007,0
5.02e-007,1
5.03e-007,0
5.04e-007,1
5.05e-007,0
5.06e-007,0
5.07e-007,1
5.08e-007,0
5.09e-007,1
5.1e-007,0
5.11e-007,1
5.12e-007,0
5.13e-007,0
5.14e-007,0
5.15e-007,1
5.16e-007,0
5.17e-007,0
5.18e-007,0
5.19e-007,1
5.2e-007,1
5.21e-007,1
5.22e-007,0
5.23e-007,0
5.24e-007,0
5.25e-007,0
5.26e-007,0
5.27e-007,0
5.28e-007,0
5.29e-007,0
5.3e-007,0
5.31e-007,0
5.32e-007,2
5.33e-007,0
5.34e-007,0
5.35e-007,0
5.36e-007,1
5.37e-007,0
5.38e-007,0
5.39e-007,0
5.4e-007,0
5.41e-007,1
5.42e-007,0
5.43e-007,0
5.44e-007,0
5.45e-007,0
5.46e-007,0
5.47e-007,0
5.48e-007,0
5.49e-007,0
5.5e-007,1
5.51e-007,0
5.52e-007,0
5.53e-007,0
5.54e-007,0
5.55e-007,0
5.56e-007,1
5.57e-007,1
5.58e-007,0
5.59e-007,1
5.6e-007,0
5.61e-007,0
5.62e-007,0
5.63e-007,0
5.64e-007,0
5.65e-007,0
5.66e-007,0
5.67e-007,1
5.68e-007,0
5.69e-007,0
5.7e-007,0
5.71e-007,0
5.72e-007,2
5.73e-007,0
5.74e-007,0
5.75e-007,0
5.76e-007,1
5.77e-007,0
5.78e-007,0
5.79e-007,0
5.8e-007,0
5.81e-007,0
5.82e-007,0
5.83e-007,0
5.84e-007,0
5.85e-007,0
5.86e-007,0
5.87e-007,0
5.88e-007,0
5.89e-007,0
5.9e-007,1
5.91e-007,0
5.92e-007,0
5.93e-007,0
5.94e-007,0
5.95e-007,0
5.96e-007,0
5.97e-007,0
5.98e-007,1
5.99e-007,0
6e-007,0
6.01e-007,0
6.02e-007,1
6.03e-007,0
6.04e-007,0
6.05e-007,0
6.06e-007,0
6.07e-007,0
6.08e-007,0
6.09e-007,1
6.1e-007,0
6.11e-007,0
6.12e-007,0
6.13e-007,0
6.14e-007,0
6.15e-007,0
6.16e-007,0
6.17e-007,0
6.18e-007,0
6.19e-007,0
6.2e-007,0
6.21e-007,0
6.22e-007,0
6.23e-007,1
6.24e-007,0
6.25e-007,2
6.26e-007,0
6.27e-007,1
6.28e-007,0
6.29e-007,0
6.3e-007,0
6.31e-007,1
6.32e-007,0
6.33e-007,0
6.34e-007,0
6.35e-007,1
6.36e-007,0
6.37e-007,0
6.38e-007,0
6.39e-007,0
6.4e-007,0
6.41e-007,0
6.42e-007,1
6.43e-007,0
6.44e-007,0
6.45e-007,0
6.46e-007,1
6.47e-007,1
6.48e-007,0
6.49e-007,0
6.5e-007,0
6.51e-007,0
6.52e-007,0
6.53e-007,0
6.54e-007,0
6.55e-007,0
6.56e-007,0
6.57e-007,0
6.58e-007,0
6.59e-007,0
6.6e-007,0
6.61e-007,0
6.62e-007,0
6.63e-007,0
6.64e-007,1
6.65e-007,0
6.66e-007,0
6.67e-007,1
6.68e-007,1
6.69e-007,0
6.7e-007,0
6.71e-007,0
6.72e-007,0
6.73e-007,0
6.74e-007,0
6.75e-007,1
6.76e-007,0
6.77e-007,0
6.78e-007,1
6.79e-007,0
6.8e-007,0
6.81e-007,0
6.82e-007,0
6.83e-007,0
6.84e-007,0
6.85e-007,0
6.86e-007,0
6.87e-007,1
6.88e-007,0
6.89e-007,0
6.9e-007,0
6.91e-007,0
6.92e-007,0
6.93e-007,0
6.94e-007,0
6.95e-007,0
6.96e-007,1
6.97e-007,0
6.98e-007,0
6.99e-007,0
7e-007,0
7.01e-007,0
7.02e-007,1
7.03e-007,0
7.04e-007,0
7.05e-007,0
7.06e-007,0
7.07e-007,1
7.08e-007,0
7.09e-007,1
7.1e-007,0
7.11e-007,0
7.12e-007,0
7.13e-007,0
7.14e-007,0
7.15e-007,1
7.16e-007,1
7.17e-007,0
7.18e-007,2
7.19e-007,0
7.2e-007,1
7.21e-007,0
7.22e-007,0
7.23e-007,0
7.24e-007,1
7.25e-007,1
7.26e-007,0
7.27e-007,0
7.28e-007,0
7.29e-007,0
7.3e-007,0
7.31e-007,0
7.32e-007,0
7.33e-007,0
7.34e-007,0
7.35e-007,0
7.36e-007,0
7.37e-007,0
7.38e-007,0
7.39e-007,0
7.4e-007,0
7.41e-007,0
7.42e-007,0
7.43e-007,0
7.44e-007,0
7.45e-007,0
7.46e-007,0
7.47e-007,0
7.48e-007,0
7.49e-007,0
7.5e-007,1
7.51e-007,0
7.52e-007,0
7.53e-007,0
7.54e-007,0
7.55e-007,0
7.56e-007,0
7.57e-007,0
7.58e-007,0
7.59e-007,0
7.6e-007,0
7.61e-007,0
7.62e-007,0
7.63e-007,0
7.64e-007,0
7.65e-007,0
7.66e-007,0
7.67e-007,0
7.68e-007,0
7.69e-007,0
7.7e-007,0
7.71e-007,0
7.72e-007,0
7.73e-007,0
7.74e-007,0
7.75e-007,0
7.76e-007,0
7.77e-007,0
7.78e-007,0
7.79e-007,0
7.8e-007,0
7.81e-007,0
7.82e-007,0
7.83e-007,0
7.84e-007,1
7.85e-007,0
7.86e-007,0
7.87e-007,0
7.88e-007,0
7.89e-007,1
7.9e-007,0
7.91e-007,0
7.92e-007,0
7.93e-007,0
7.94e-007,0
7.95e-007,0
7.96e-007,0
7.97e-007,0
7.98e-007,0
7.99e-007,0
8e-007,0
8.01e-007,0
8.02e-007,0
8.03e-007,0
8.04e-007,0
8.05e-007,0
8.06e-007,1
8.07e-007,0
8.08e-007,0
8.09e-007,1
8.1e-007,0
8.11e-007,0
8.12e-007,0
8.13e-007,0
8.14e-007,0
8.15e-007,0
8.16e-007,0
8.17e-007,0
8.18e-007,0
8.19e-007,1
8.2e-007,0
8.21e-007,0
8.22e-007,0
8.23e-007,1
8.24e-007,0
8.25e-007,0
8.26e-007,0
8.27e-007,0
8.28e-007,0
8.29e-007,0
8.3e-007,0
8.31e-007,0
8.32e-007,0
8.33e-007,0
8.34e-007,0
8.35e-007,0
8.36e-007,0
8.37e-007,0
8.38e-007,0
8.39e-007,0
8.4e-007,0
8.41e-007,0
8.42e-007,0
8.43e-007,0
8.44e-007,0
8.45e-007,0
8.46e-007,0
8.47e-007,0
8.48e-007,0
8.49e-007,0
8.5e-007,0
8.51e-007,0
8.52e-007,0
8.53e-007,0
8.54e-007,0
8.55e-007,0
8.56e-007,0
8.57e-007,0
8.58e-007,0
8.59e-007,0
8.6e-007,0
8.61e-007,0
8.62e-007,0
8.63e-007,0
8.64e-007,1
8.65e-007,0
8.66e-007,0
8.67e-007,0
8.68e-007,0
8.69e-007,0
8.7e-007,0
8.71e-007,0
8.72e-007,0
8.73e-007,0
8.74e-007,0
8.75e-007,0
8.76e-007,0
8.77e-007,0
8.78e-007,0
8.79e-007,0
8.8e-007,0
8.81e-007,0
8.82e-007,0
8.83e-007,0
8.84e-007,0
8.85e-007,0
8.86e-007,0
8.87e-007,0
8.88e-007,0
8.89e-007,0
8.9e-007,0
8.91e-007,0
8.92e-007,0
8.93e-007,0
8.94e-007,0
8.95e-007,0
8.96e-007,0
8.97e-007,0
8.98e-007,1
8.99e-007,0
